"","county_fips","county_name","state","turnout_rate","totalvotes","CVAP_EST","TOT_EST"
"780","19041","CLAY","IOWA",0.686340103544405,8617,12555,16480
"781","19043","CLAYTON","IOWA",0.667324561403509,9129,13680,17735
"782","19045","CLINTON","IOWA",0.631453599781002,23067,36530,47970
"783","19047","CRAWFORD","IOWA",0.620581655480984,6935,11175,17145
"784","19049","DALLAS","IOWA",0.724538308551946,38252,52795,78075
"785","19051","DAVIS","IOWA",0.627140549273021,3882,6190,8770
"786","19053","DECATUR","IOWA",0.588031496062992,3734,6350,8210
"787","19055","DELAWARE","IOWA",0.704076190476191,9241,13125,17445
"788","19057","DES MOINES","IOWA",0.624281045751634,19103,30600,40115
"789","19059","DICKINSON","IOWA",0.758812751923782,10354,13645,17045
"790","19061","DUBUQUE","IOWA",0.681016299137104,49721,73010,96360
"791","19063","EMMET","IOWA",0.63415610406938,4753,7495,9820
"792","19065","FAYETTE","IOWA",0.628148614609572,9975,15880,20390
"793","19067","FLOYD","IOWA",0.66228430566968,8060,12170,16005
"794","19069","FRANKLIN","IOWA",0.63979394719897,4968,7765,10395
"795","19071","FREMONT","IOWA",0.660845588235294,3595,5440,7020
"796","19073","GREENE","IOWA",0.695670995670996,4821,6930,9085
"797","19075","GRUNDY","IOWA",0.728351881293058,6872,9435,12375
"798","19077","GUTHRIE","IOWA",0.702075702075702,5750,8190,10690
"799","19079","HAMILTON","IOWA",0.675801493192798,7694,11385,15225
"800","19081","HANCOCK","IOWA",0.699761620977354,5871,8390,11005
"801","19083","HARDIN","IOWA",0.644973544973545,8533,13230,17325
"802","19085","HARRISON","IOWA",0.677097505668934,7465,11025,14335
"803","19087","HENRY","IOWA",0.61827744904668,9404,15210,19940
"804","19089","HOWARD","IOWA",0.645750708215297,4559,7060,9430
"805","19091","HUMBOLDT","IOWA",0.703109882515549,5087,7235,9605
"806","19093","IDA","IOWA",0.673880597014925,3612,5360,7040
"807","19095","IOWA","IOWA",0.717775090689238,8904,12405,16325
"808","19097","JACKSON","IOWA",0.681427627230668,10310,15130,19530
"809","19099","JASPER","IOWA",0.669386319676455,19034,28435,36715
"810","19101","JEFFERSON","IOWA",0.660404858299595,8156,12350,17660
"811","19103","JOHNSON","IOWA",0.737715134953737,76940,104295,142005
"812","19105","JONES","IOWA",0.639507731145472,10133,15845,20480
"813","19107","KEOKUK","IOWA",0.635841836734694,4985,7840,10235
"814","19109","KOSSUTH","IOWA",0.732822477650064,8607,11745,15225
"815","19111","LEE","IOWA",0.59031432748538,16151,27360,35170
"816","19113","LINN","IOWA",0.721824626290646,117098,162225,218075
"817","19115","LOUISA","IOWA",0.633523086654016,5008,7905,11250
"818","19117","LUCAS","IOWA",0.663719512195122,4354,6560,8700
"819","19119","LYON","IOWA",0.762799043062201,6377,8360,11730
"820","19121","MADISON","IOWA",0.753906591008293,8636,11455,15660
"821","19123","MAHASKA","IOWA",0.630044444444444,10632,16875,22325
"822","19125","MARION","IOWA",0.713353353353353,17816,24975,33195
"823","19127","MARSHALL","IOWA",0.667656888228741,17980,26930,40735
"824","19129","MILLS","IOWA",0.683052351375333,7698,11270,14840
"825","19131","MITCHELL","IOWA",0.669178505250154,5417,8095,10755
"826","19133","MONONA","IOWA",0.639440559440559,4572,7150,9015
"827","19135","MONROE","IOWA",0.646321070234114,3865,5980,7965
"828","19137","MONTGOMERY","IOWA",0.635664776307498,5044,7935,10380
"829","19139","MUSCATINE","IOWA",0.635721295387635,19434,30570,42950
"830","19141","O'BRIEN","IOWA",0.702323376007587,7406,10545,14055
"831","19143","OSCEOLA","IOWA",0.707709251101322,3213,4540,6155
"832","19145","PAGE","IOWA",0.583837546622462,7044,12065,15550
"833","19147","PALO ALTO","IOWA",0.678643578643579,4703,6930,9155
"834","19149","PLYMOUTH","IOWA",0.718605284663579,13190,18355,24970
"835","19151","POCAHONTAS","IOWA",0.716404077849861,3865,5395,7060
"836","19153","POLK","IOWA",0.717188298514859,231555,322865,459160
"837","19155","POTTAWATTAMIE","IOWA",0.616406701328712,42680,69240,93200
"838","19157","POWESHIEK","IOWA",0.681191548320055,9833,14435,18620
"839","19159","RINGGOLD","IOWA",0.708638743455497,2707,3820,5055
"840","19161","SAC","IOWA",0.675567077122489,5212,7715,10035
"841","19163","SCOTT","IOWA",0.679512944792529,86220,126885,171115
"842","19165","SHELBY","IOWA",0.701541850220264,6370,9080,11945
"843","19167","SIOUX","IOWA",0.766063157894737,18194,23750,34620
"844","19169","STORY","IOWA",0.699434014356709,50667,72440,94835
"845","19171","TAMA","IOWA",0.681354612689763,8752,12845,17425
"846","19173","TAYLOR","IOWA",0.652099031216362,3029,4645,6210
"847","19175","UNION","IOWA",0.612926957435628,5832,9515,12540
"848","19177","VAN BUREN","IOWA",0.631943212067436,3561,5635,7380
"849","19179","WAPELLO","IOWA",0.595362546669287,15149,25445,35240
"850","19181","WARREN","IOWA",0.76235688355208,27300,35810,48170
"851","19183","WASHINGTON","IOWA",0.667216117216117,10929,16380,22115
"852","19185","WAYNE","IOWA",0.607438016528926,2940,4840,6405
"853","19187","WEBSTER","IOWA",0.61243851018974,17430,28460,37050
"854","19189","WINNEBAGO","IOWA",0.708756889161053,5787,8165,10580
"855","19191","WINNESHIEK","IOWA",0.684664055438385,11362,16595,20790
"856","19193","WOODBURY","IOWA",0.62329626461363,43718,70140,102425
"857","19195","WORTH","IOWA",0.719087837837838,4257,5920,7560
"858","19197","WRIGHT","IOWA",0.643459690336359,6026,9365,12890
"859","20001","ALLEN","KANSAS",0.54841628959276,5454,9945,12950
"860","20003","ANDERSON","KANSAS",0.570212765957447,3350,5875,7860
"861","20005","ATCHISON","KANSAS",0.520998415213946,6575,12620,16555
"862","20007","BARBER","KANSAS",0.607827260458839,2252,3705,4830
"863","20009","BARTON","KANSAS",0.526750448833034,10269,19495,27215
"864","20011","BOURBON","KANSAS",0.555677154582763,6093,10965,14750
"865","20013","BROWN","KANSAS",0.55098976109215,4036,7325,9810
"866","20015","BUTLER","KANSAS",0.570718118035493,27657,48460,66265
"867","20017","CHASE","KANSAS",0.667804878048781,1369,2050,2695
"868","20019","CHAUTAUQUA","KANSAS",0.536594202898551,1481,2760,3470
"869","20021","CHEROKEE","KANSAS",0.550974752317034,8620,15645,20735
"870","20023","CHEYENNE","KANSAS",0.688019559902201,1407,2045,2680
"871","20025","CLARK","KANSAS",0.650485436893204,1005,1545,2130
"872","20027","CLAY","KANSAS",0.614147909967846,3820,6220,8345
"873","20029","CLOUD","KANSAS",0.550805886475123,3930,7135,9300
"874","20031","COFFEY","KANSAS",0.626810477657935,4068,6490,8435
"875","20033","COMANCHE","KANSAS",0.619285714285714,867,1400,1900
"876","20035","COWLEY","KANSAS",0.473939166353736,12621,26630,35975
"877","20037","CRAWFORD","KANSAS",0.50163382179552,14891,29685,39280
"878","20039","DECATUR","KANSAS",0.627213822894168,1452,2315,2885
"879","20041","DICKINSON","KANSAS",0.563680054926193,8210,14565,19385
"880","20043","DONIPHAN","KANSAS",0.548822095857027,3378,6155,7795
"881","20045","DOUGLAS","KANSAS",0.560319946302718,50087,89390,116350
"882","20047","EDWARDS","KANSAS",0.626603325415677,1319,2105,2975
"883","20049","ELK","KANSAS",0.600954653937947,1259,2095,2635
"884","20051","ELLIS","KANSAS",0.536461607543781,11947,22270,29030
"885","20053","ELLSWORTH","KANSAS",0.525809617271835,2679,5095,6375
"886","20055","FINNEY","KANSAS",0.493155339805825,10159,20600,36985
"887","20057","FORD","KANSAS",0.44535487593768,7718,17330,34490
"888","20059","FRANKLIN","KANSAS",0.574083769633508,10965,19100,25665
"889","20061","GEARY","KANSAS",0.310210830921869,7504,24190,36820
"890","20063","GOVE","KANSAS",0.656723716381418,1343,2045,2680
"891","20065","GRAHAM","KANSAS",0.630958230958231,1284,2035,2575
"892","20067","GRANT","KANSAS",0.566785290628707,2389,4215,7750
"893","20069","GRAY","KANSAS",0.526369426751592,2066,3925,6035
"894","20071","GREELEY","KANSAS",0.706521739130435,650,920,1235
"895","20073","GREENWOOD","KANSAS",0.577822990844354,2840,4915,6305
"896","20075","HAMILTON","KANSAS",0.621276595744681,876,1410,2565
"897","20077","HARPER","KANSAS",0.595381062355658,2578,4330,5800
"898","20079","HARVEY","KANSAS",0.592257296009529,14916,25185,34815
"899","20081","HASKELL","KANSAS",0.56890756302521,1354,2380,4085
"900","20083","HODGEMAN","KANSAS",0.701379310344828,1017,1450,1920
"901","20085","JACKSON","KANSAS",0.586196473551637,5818,9925,13365
"902","20087","JEFFERSON","KANSAS",0.579763560500695,8337,14380,18880
"903","20089","JEWELL","KANSAS",0.623799582463466,1494,2395,3005
"904","20091","JOHNSON","KANSAS",0.717707018976224,290090,404190,572430
"905","20093","KEARNY","KANSAS",0.529577464788732,1316,2485,3945
"906","20095","KINGMAN","KANSAS",0.562700421940928,3334,5925,7695
"907","20097","KIOWA","KANSAS",0.572413793103448,1079,1885,2520
"908","20099","LABETTE","KANSAS",0.513751584283904,8107,15780,20835
"909","20101","LANE","KANSAS",0.68046875,871,1280,1685
"910","20103","LEAVENWORTH","KANSAS",0.517788790157211,30301,58520,78785
"911","20105","LINCOLN","KANSAS",0.616421052631579,1464,2375,3135
"912","20107","LINN","KANSAS",0.6093599449415,4427,7265,9525
"913","20109","LOGAN","KANSAS",0.640094339622642,1357,2120,2800
"914","20111","LYON","KANSAS",0.521561969439728,12288,23560,33400
"915","20113","MCPHERSON","KANSAS",0.574740640505187,12742,22170,29165
"916","20115","MARION","KANSAS",0.591688584955287,5624,9505,12215
"917","20117","MARSHALL","KANSAS",0.612852459016393,4673,7625,9965
"918","20119","MEADE","KANSAS",0.584040747028862,1720,2945,4310
"919","20121","MIAMI","KANSAS",0.620231213872832,15022,24220,32785
"920","20123","MITCHELL","KANSAS",0.607223942208462,2942,4845,6300
"921","20125","MONTGOMERY","KANSAS",0.476254711366792,12004,25205,33765
"922","20127","MORRIS","KANSAS",0.588340807174888,2624,4460,5695
"923","20129","MORTON","KANSAS",0.575845410628019,1192,2070,3035
"924","20131","NEMAHA","KANSAS",0.682933333333333,5122,7500,10175
"925","20133","NEOSHO","KANSAS",0.521818181818182,6314,12100,16360
"926","20135","NESS","KANSAS",0.637719298245614,1454,2280,3045
"927","20137","NORTON","KANSAS",0.511798396334479,2234,4365,5560
"928","20139","OSAGE","KANSAS",0.584003315375052,7046,12065,16000
"929","20141","OSBORNE","KANSAS",0.611282051282051,1788,2925,3745
"930","20143","OTTAWA","KANSAS",0.638723872387239,2903,4545,6005
"931","20145","PAWNEE","KANSAS",0.492321924144311,2661,5405,6840
"932","20147","PHILLIPS","KANSAS",0.64270205066345,2664,4145,5485
"933","20149","POTTAWATOMIE","KANSAS",0.68,10693,15725,22920
"934","20151","PRATT","KANSAS",0.538472319551507,3842,7135,9730
"935","20153","RAWLINS","KANSAS",0.734164588528678,1472,2005,2555
"936","20155","RENO","KANSAS",0.505322479649343,24210,47910,63805
"937","20157","REPUBLIC","KANSAS",0.668163804491413,2529,3785,4770
"938","20159","RICE","KANSAS",0.515447154471545,3804,7380,9950
"939","20161","RILEY","KANSAS",0.37317157712305,21532,57700,75025
"940","20163","ROOKS","KANSAS",0.609319899244332,2419,3970,5160
"941","20165","RUSH","KANSAS",0.602404809619238,1503,2495,3145
"942","20167","RUSSELL","KANSAS",0.588029465930018,3193,5430,6990
"943","20169","SALINE","KANSAS",0.543381356975742,22064,40605,55545
"944","20171","SCOTT","KANSAS",0.601639344262295,2202,3660,4960
"945","20173","SEDGWICK","KANSAS",0.536894943404812,188783,351620,508220
"946","20175","SEWARD","KANSAS",0.446038069942452,5038,11295,23185
"947","20177","SHAWNEE","KANSAS",0.577845894478716,75406,130495,178565
"948","20179","SHERIDAN","KANSAS",0.7328,1374,1875,2520
"949","20181","SHERMAN","KANSAS",0.57280701754386,2612,4560,6040
"950","20183","SMITH","KANSAS",0.684087102177554,2042,2985,3700
"951","20185","STAFFORD","KANSAS",0.611612903225806,1896,3100,4285
"952","20187","STANTON","KANSAS",0.478947368421053,637,1330,2115
"953","20189","STEVENS","KANSAS",0.573899848254932,1891,3295,5740
"954","20191","SUMNER","KANSAS",0.554908675799087,9722,17520,23510
"955","20193","THOMAS","KANSAS",0.593526970954357,3576,6025,7910
"956","20195","TREGO","KANSAS",0.624,1482,2375,2925
"957","20197","WABAUNSEE","KANSAS",0.652509652509653,3380,5180,6960
"958","20199","WALLACE","KANSAS",0.706194690265487,798,1130,1585
"959","20201","WASHINGTON","KANSAS",0.653664302600473,2765,4230,5615
"960","20203","WICHITA","KANSAS",0.726996197718631,956,1315,2170
"961","20205","WILSON","KANSAS",0.530036900369004,3591,6775,8955
"962","20207","WOODSON","KANSAS",0.580684104627767,1443,2485,3185
"963","20209","WYANDOTTE","KANSAS",0.498273748723187,48781,97900,161775
"964","21001","ADAIR","KENTUCKY",0.545412388208016,8233,15095,19155
"965","21003","ALLEN","KENTUCKY",0.526569105691057,8096,15375,20420
"966","21005","ANDERSON","KENTUCKY",0.697313797313797,11422,16380,21865
"967","21007","BALLARD","KENTUCKY",0.642286609240407,4101,6385,8215
"968","21009","BARREN","KENTUCKY",0.569825859146248,18488,32445,43285
"969","21011","BATH","KENTUCKY",0.511371237458194,4587,8970,12115
"970","21013","BELL","KENTUCKY",0.449075785582255,9718,21640,27675
"971","21015","BOONE","KENTUCKY",0.651014067001864,57618,88505,125655
"972","21017","BOURBON","KENTUCKY",0.59925119128659,8803,14690,20005
"973","21019","BOYD","KENTUCKY",0.535374950922654,20454,38205,48715
"974","21021","BOYLE","KENTUCKY",0.556936975693698,12946,23245,29650
"975","21023","BRACKEN","KENTUCKY",0.558954041204437,3527,6310,8405
"976","21025","BREATHITT","KENTUCKY",0.543886255924171,5738,10550,13475
"977","21027","BRECKINRIDGE","KENTUCKY",0.573651520104609,8774,15295,20000
"978","21029","BULLITT","KENTUCKY",0.606507482764419,36069,59470,77725
"979","21031","BUTLER","KENTUCKY",0.570143149284254,5576,9780,12830
"980","21033","CALDWELL","KENTUCKY",0.606907059421026,5975,9845,12760
"981","21035","CALLOWAY","KENTUCKY",0.536935429909669,16049,29890,38300
"982","21037","CAMPBELL","KENTUCKY",0.603235419327373,42510,70470,91455
"983","21039","CARLISLE","KENTUCKY",0.676462938881665,2601,3845,4955
"984","21041","CARROLL","KENTUCKY",0.496138996138996,3855,7770,10775
"985","21043","CARTER","KENTUCKY",0.489312068555106,10278,21005,27290
"986","21045","CASEY","KENTUCKY",0.528436602379975,6439,12185,15930
"987","21047","CHRISTIAN","KENTUCKY",0.421954714817999,22083,52335,73935
"988","21049","CLARK","KENTUCKY",0.594351732991014,16205,27265,35705
"989","21051","CLAY","KENTUCKY",0.409624697336562,6767,16520,21160
"990","21053","CLINTON","KENTUCKY",0.582887001959504,4462,7655,10170
"991","21055","CRITTENDEN","KENTUCKY",0.573030518097942,4037,7045,9210
"992","21057","CUMBERLAND","KENTUCKY",0.582336182336182,3066,5265,6780
"993","21059","DAVIESS","KENTUCKY",0.626420512820513,45807,73125,98725
"994","21061","EDMONSON","KENTUCKY",0.5425763062597,5244,9665,12085
"995","21063","ELLIOTT","KENTUCKY",0.457898957497995,2855,6235,7660
"996","21065","ESTILL","KENTUCKY",0.493546951490877,5545,11235,14405
"997","21067","FAYETTE","KENTUCKY",0.598213893886865,136315,227870,311530
"998","21069","FLEMING","KENTUCKY",0.570907432740538,6260,10965,14545
"999","21071","FLOYD","KENTUCKY",0.556808618077765,16540,29705,38145
"1000","21073","FRANKLIN","KENTUCKY",0.620192307692308,23865,38480,49980
"1001","21075","FULTON","KENTUCKY",0.4797583081571,2382,4965,6325
"1002","21077","GALLATIN","KENTUCKY",0.542764227642276,3338,6150,8545
"1003","21079","GARRARD","KENTUCKY",0.581908396946565,7623,13100,17050
"1004","21081","GRANT","KENTUCKY",0.541739869651459,9559,17645,24705
"1005","21083","GRAVES","KENTUCKY",0.603964357155847,16606,27495,37380
"1006","21085","GRAYSON","KENTUCKY",0.53671656939863,10576,19705,26090
"1007","21087","GREEN","KENTUCKY",0.61724537037037,5333,8640,11125
"1008","21089","GREENUP","KENTUCKY",0.576993973768167,16277,28210,36255
"1009","21091","HANCOCK","KENTUCKY",0.659247889485802,4295,6515,8715
"1010","21093","HARDIN","KENTUCKY",0.547074855802751,43156,78885,107575
"1011","21095","HARLAN","KENTUCKY",0.497548566142461,10757,21620,28030
"1012","21097","HARRISON","KENTUCKY",0.551452870304748,7781,14110,18630
"1013","21099","HART","KENTUCKY",0.522966162706983,7264,13890,18510
"1014","21101","HENDERSON","KENTUCKY",0.559466363894408,19710,35230,46360
"1015","21103","HENRY","KENTUCKY",0.607649808754781,7149,11765,15530
"1016","21105","HICKMAN","KENTUCKY",0.572908366533865,2157,3765,4690
"1017","21107","HOPKINS","KENTUCKY",0.574555210392544,20345,35410,46360
"1018","21109","JACKSON","KENTUCKY",0.533042635658915,5501,10320,13355
"1019","21111","JEFFERSON","KENTUCKY",0.628989534624805,353099,561375,759725
"1020","21113","JESSAMINE","KENTUCKY",0.627043010752688,23326,37200,51015
"1021","21115","JOHNSON","KENTUCKY",0.533705045999442,9572,17935,23280
"1022","21117","KENTON","KENTUCKY",0.593846915209502,71998,121240,163395
"1023","21119","KNOTT","KENTUCKY",0.459936153232243,5763,12530,15885
"1024","21121","KNOX","KENTUCKY",0.499771167048055,12012,24035,31740
"1025","21123","LARUE","KENTUCKY",0.589537037037037,6367,10800,14125
"1026","21125","LAUREL","KENTUCKY",0.545660294440782,24833,45510,59950
"1027","21127","LAWRENCE","KENTUCKY",0.500787401574803,6042,12065,15870
"1028","21129","LEE","KENTUCKY",0.487568555758684,2667,5470,6895
"1029","21131","LESLIE","KENTUCKY",0.530342384887839,4492,8470,10870
"1030","21133","LETCHER","KENTUCKY",0.501042238069117,9134,18230,23380
"1031","21135","LEWIS","KENTUCKY",0.499811320754717,5298,10600,13645
"1032","21137","LINCOLN","KENTUCKY",0.51486268174475,9561,18570,24425
"1033","21139","LIVINGSTON","KENTUCKY",0.623908663532572,4645,7445,9355
"1034","21141","LOGAN","KENTUCKY",0.538621200889548,10899,20235,26755
"1035","21143","LYON","KENTUCKY",0.564789736279401,3962,7015,8325
"1036","21145","MCCRACKEN","KENTUCKY",0.621355562171281,31307,50385,65290
"1037","21147","MCCREARY","KENTUCKY",0.418550724637681,5776,13800,17850
"1038","21149","MCLEAN","KENTUCKY",0.634607366226546,4566,7195,9490
"1039","21151","MADISON","KENTUCKY",0.551398008115087,37371,67775,87325
"1040","21153","MAGOFFIN","KENTUCKY",0.519918699186992,5116,9840,12885
"1041","21155","MARION","KENTUCKY",0.557074175824176,8111,14560,19495
"1042","21157","MARSHALL","KENTUCKY",0.676854479124443,16698,24670,31215
"1043","21159","MARTIN","KENTUCKY",0.401523616048756,3953,9845,12480
"1044","21161","MASON","KENTUCKY",0.553392104254504,7219,13045,17230
"1045","21163","MEADE","KENTUCKY",0.570608817354794,12231,21435,28750
"1046","21165","MENIFEE","KENTUCKY",0.563120567375887,2779,4935,6345
"1047","21167","MERCER","KENTUCKY",0.646412213740458,10585,16375,21410
"1048","21169","METCALFE","KENTUCKY",0.600780234070221,4620,7690,9985
"1049","21171","MONROE","KENTUCKY",0.616172839506173,4991,8100,10690
"1050","21173","MONTGOMERY","KENTUCKY",0.556462585034014,11452,20580,27390
"1051","21175","MORGAN","KENTUCKY",0.443361188486537,4775,10770,13380
"1052","21177","MUHLENBERG","KENTUCKY",0.531326281529699,13060,24580,31215
"1053","21179","NELSON","KENTUCKY",0.623748125937031,20802,33350,44875
"1054","21181","NICHOLAS","KENTUCKY",0.525138632162662,2841,5410,7060
"1055","21183","OHIO","KENTUCKY",0.572104539202201,10398,18175,24150
"1056","21185","OLDHAM","KENTUCKY",0.706136485760344,32853,46525,63875
"1057","21187","OWEN","KENTUCKY",0.617788758492897,5001,8095,10675
"1058","21189","OWSLEY","KENTUCKY",0.493408134642356,1759,3565,4550
"1059","21191","PENDLETON","KENTUCKY",0.535621934908605,6007,11215,14510
"1060","21193","PERRY","KENTUCKY",0.488652646175179,10572,21635,27820
"1061","21195","PIKE","KENTUCKY",0.499746732853814,24665,49355,62790
"1062","21197","POWELL","KENTUCKY",0.53329747175901,4957,9295,12385
"1063","21199","PULASKI","KENTUCKY",0.574081277510492,28041,48845,63770
"1064","21201","ROBERTSON","KENTUCKY",0.562777777777778,1013,1800,2190
"1065","21203","ROCKCASTLE","KENTUCKY",0.509208523592085,6691,13140,16895
"1066","21205","ROWAN","KENTUCKY",0.460473588342441,8848,19215,24300
"1067","21207","RUSSELL","KENTUCKY",0.604585798816568,8174,13520,17685
"1068","21209","SCOTT","KENTUCKY",0.652203207114944,24200,37105,51350
"1069","21211","SHELBY","KENTUCKY",0.644736842105263,20580,31920,44965
"1070","21213","SIMPSON","KENTUCKY",0.566240601503759,7531,13300,17855
"1071","21215","SPENCER","KENTUCKY",0.703772189349112,9515,13520,17800
"1072","21217","TAYLOR","KENTUCKY",0.582183316168898,11306,19420,25315
"1073","21219","TODD","KENTUCKY",0.532182628062361,4779,8980,12465
"1074","21221","TRIGG","KENTUCKY",0.610673903211217,6751,11055,14265
"1075","21223","TRIMBLE","KENTUCKY",0.57027027027027,3798,6660,8750
"1076","21225","UNION","KENTUCKY",0.521057046979866,6211,11920,15065
"1077","21227","WARREN","KENTUCKY",0.550926662876634,48454,87950,121065
"1078","21229","WASHINGTON","KENTUCKY",0.622418553285478,5636,9055,12015
"1079","21231","WAYNE","KENTUCKY",0.50138017565872,7992,15940,20555
"1080","21233","WEBSTER","KENTUCKY",0.577611940298507,5805,10050,13330
"1081","21235","WHITLEY","KENTUCKY",0.509959274342836,13774,27010,35840
"1082","21237","WOLFE","KENTUCKY",0.478221415607985,2635,5510,7220
"1083","21239","WOODFORD","KENTUCKY",0.72124434990694,13563,18805,25590
"1084","22001","ACADIA","LOUISIANA",0.608171422227157,27389,45035,62370
"1085","22003","ALLEN","LOUISIANA",0.476178212722122,9245,19415,25620
"1086","22005","ASCENSION","LOUISIANA",0.660402198200374,54678,82795,117010
"1087","22007","ASSUMPTION","LOUISIANA",0.623263789654187,10904,17495,22975
"1088","22009","AVOYELLES","LOUISIANA",0.530667093265078,16586,31255,41250
"1089","22011","BEAUREGARD","LOUISIANA",0.56229722170427,15078,26815,36435
"1090","22013","BIENVILLE","LOUISIANA",0.653146853146853,7005,10725,13925
"1091","22015","BOSSIER","LOUISIANA",0.551721084670725,49848,90350,124720
"1092","22017","CADDO","LOUISIANA",0.561309318549564,105804,188495,253125
"1093","22019","CALCASIEU","LOUISIANA",0.575802350353928,83785,145510,197235
"1094","22021","CALDWELL","LOUISIANA",0.617368421052632,4692,7600,9995
"1095","22023","CAMERON","LOUISIANA",0.721798631476051,3692,5115,6740
"1096","22025","CATAHOULA","LOUISIANA",0.617418944691672,4856,7865,10145
"1097","22027","CLAIBORNE","LOUISIANA",0.483509036144578,6421,13280,16450
"1098","22029","CONCORDIA","LOUISIANA",0.57930133855697,8872,15315,20290
"1099","22031","DE SOTO","LOUISIANA",0.661440470357668,13500,20410,27045
"1100","22033","EAST BATON ROUGE","LOUISIANA",0.592090037967818,196491,331860,445335
"1101","22035","EAST CARROLL","LOUISIANA",0.524821428571429,2939,5600,7420
"1102","22037","EAST FELICIANA","LOUISIANA",0.63216871262197,10042,15885,19755
"1103","22039","EVANGELINE","LOUISIANA",0.616231884057971,14882,24150,33765
"1104","22041","FRANKLIN","LOUISIANA",0.602763157894737,9162,15200,20465
"1105","22043","GRANT","LOUISIANA",0.523812351543943,8821,16840,22370
"1106","22045","IBERIA","LOUISIANA",0.617877201332699,32454,52525,73800
"1107","22047","IBERVILLE","LOUISIANA",0.619899536321484,16043,25880,33160
"1108","22049","JACKSON","LOUISIANA",0.606336311941511,7464,12310,16000
"1109","22051","JEFFERSON","LOUISIANA",0.582325596306745,181639,311920,435205
"1110","22053","JEFFERSON DAVIS","LOUISIANA",0.61274678111588,14277,23300,31400
"1111","22055","LAFAYETTE","LOUISIANA",0.61066905684381,105603,172930,234965
"1112","22057","LAFOURCHE","LOUISIANA",0.574057481563168,41645,72545,97690
"1113","22059","LA SALLE","LOUISIANA",0.58730442556996,6569,11185,14925
"1114","22061","LINCOLN","LOUISIANA",0.511339359079704,18669,36510,47480
"1115","22063","LIVINGSTON","LOUISIANA",0.584223043060264,57730,98815,135925
"1116","22065","MADISON","LOUISIANA",0.531685393258427,4732,8900,11805
"1117","22067","MOREHOUSE","LOUISIANA",0.591417165668663,11852,20040,26740
"1118","22069","NATCHITOCHES","LOUISIANA",0.560857094651594,16621,29635,39260
"1119","22071","ORLEANS","LOUISIANA",0.567509198254471,165812,292175,382920
"1120","22073","OUACHITA","LOUISIANA",0.591426459719143,68017,115005,156400
"1121","22075","PLAQUEMINES","LOUISIANA",0.636927710843374,10573,16600,23585
"1122","22077","POINTE COUPEE","LOUISIANA",0.692027066784348,11761,16995,22365
"1123","22079","RAPIDES","LOUISIANA",0.585930010823069,56844,97015,132375
"1124","22081","RED RIVER","LOUISIANA",0.674085365853659,4422,6560,8755
"1125","22083","RICHLAND","LOUISIANA",0.619161290322581,9597,15500,20690
"1126","22085","SABINE","LOUISIANA",0.540419657647708,9787,18110,24145
"1127","22087","ST. BERNARD","LOUISIANA",0.507704654895666,15815,31150,44090
"1128","22089","ST. CHARLES","LOUISIANA",0.683150756390193,26192,38340,52710
"1129","22091","ST. HELENA","LOUISIANA",0.722909090909091,5964,8250,10715
"1130","22093","ST. JAMES","LOUISIANA",0.736665650716245,12085,16405,21580
"1131","22095","ST. JOHN THE BAPTIST","LOUISIANA",0.648320050007814,20743,31995,43890
"1132","22097","ST. LANDRY","LOUISIANA",0.659305681537066,39977,60635,83700
"1133","22099","ST. MARTIN","LOUISIANA",0.653553299492386,25750,39400,53385
"1134","22101","ST. MARY","LOUISIANA",0.593591074208614,22877,38540,53055
"1135","22103","ST. TAMMANY","LOUISIANA",0.683867066164546,124392,181895,246270
"1136","22105","TANGIPAHOA","LOUISIANA",0.557290946786455,52416,94055,127115
"1137","22107","TENSAS","LOUISIANA",0.711731843575419,2548,3580,4795
"1138","22109","TERREBONNE","LOUISIANA",0.537282741738066,43896,81700,113100
"1139","22111","UNION","LOUISIANA",0.639319248826291,10894,17040,22460
"1140","22113","VERMILION","LOUISIANA",0.596023718172306,25632,43005,59525
"1141","22115","VERNON","LOUISIANA",0.442425854501928,16633,37595,52100
"1142","22117","WASHINGTON","LOUISIANA",0.537915102512273,18628,34630,46365
"1143","22119","WEBSTER","LOUISIANA",0.586457659987072,18145,30940,40335
"1144","22121","WEST BATON ROUGE","LOUISIANA",0.683073616335304,12712,18610,25015
"1145","22123","WEST CARROLL","LOUISIANA",0.553050552004648,4759,8605,11370
"1146","22125","WEST FELICIANA","LOUISIANA",0.455896226415094,5799,12720,15385
"1147","22127","WINN","LOUISIANA",0.555536181342633,6372,11470,14695
"1148","23001","ANDROSCOGGIN","MAINE",0.672972645848463,55601,82620,107375
"1149","23003","AROOSTOOK","MAINE",0.634780249593055,35097,55290,69405
"1150","23005","CUMBERLAND","MAINE",0.763941132008359,171818,224910,288205
"1151","23007","FRANKLIN","MAINE",0.672842277086309,16488,24505,30270
"1152","23009","HANCOCK","MAINE",0.731807311240178,32130,43905,54485
"1153","23011","KENNEBEC","MAINE",0.692479866122791,66208,95610,120955
"1154","23013","KNOX","MAINE",0.726180392156863,23147,31875,39715
"1155","23015","LINCOLN","MAINE",0.773906784236099,21503,27785,34165
"1156","23017","OXFORD","MAINE",0.687928563554184,31201,45355,57300
"1157","23019","PENOBSCOT","MAINE",0.658302341738526,80540,122345,152980
"1158","23021","PISCATAQUIS","MAINE",0.659863456701401,9182,13915,17045
