"","county_fips","county_name","state","turnout_rate","totalvotes","cvap_est","tot_est"
"681","18029","DEARBORN","INDIANA",0.667797947908445,25383,38010,49480
"682","18031","DECATUR","INDIANA",0.618992443324937,12287,19850,26560
"683","18033","DEKALB","INDIANA",0.609565217391304,19628,32200,42925
"684","18035","DELAWARE","INDIANA",0.521943030434312,48191,92330,115020
"685","18037","DUBOIS","INDIANA",0.700901481004507,21770,31060,42545
"686","18039","ELKHART","INDIANA",0.539446680445266,74387,137895,204560
"687","18041","FAYETTE","INDIANA",0.563111111111111,10136,18000,23195
"688","18043","FLOYD","INDIANA",0.70910941475827,41802,58950,77320
"689","18045","FOUNTAIN","INDIANA",0.630556652191078,7986,12665,16430
"690","18047","FRANKLIN","INDIANA",0.697674418604651,12000,17200,22775
"691","18049","FULTON","INDIANA",0.610003334444815,9147,14995,20095
"692","18051","GIBSON","INDIANA",0.635634218289086,16161,25425,33655
"693","18053","GRANT","INDIANA",0.521235965838211,27159,52105,66450
"694","18055","GREENE","INDIANA",0.591833466773419,14784,24980,32160
"695","18057","HAMILTON","INDIANA",0.863023266159527,193999,224790,323115
"696","18059","HANCOCK","INDIANA",0.755674914149864,42911,56785,75165
"697","18061","HARRISON","INDIANA",0.660228384991843,20236,30650,39940
"698","18063","HENDRICKS","INDIANA",0.740813593370721,88505,119470,163800
"699","18065","HENRY","INDIANA",0.55009155113785,21030,38230,48255
"700","18067","HOWARD","INDIANA",0.644460306130542,40630,63045,82330
"701","18069","HUNTINGTON","INDIANA",0.632346160666785,17829,28195,36360
"702","18071","JACKSON","INDIANA",0.600999687597626,19238,32010,44025
"703","18073","JASPER","INDIANA",0.618876224755049,15475,25005,33445
"704","18075","JAY","INDIANA",0.547283311772316,8461,15460,20840
"705","18077","JEFFERSON","INDIANA",0.579306267244777,14697,25370,32200
"706","18079","JENNINGS","INDIANA",0.581029167654731,12251,21085,27710
"707","18081","JOHNSON","INDIANA",0.692307006198992,77618,112115,153715
"708","18083","KNOX","INDIANA",0.554974003466205,16011,28850,37065
"709","18085","KOSCIUSKO","INDIANA",0.621302083333333,35787,57600,79035
"710","18087","LAGRANGE","INDIANA",0.409907478797224,10633,25940,39195
"711","18089","LAKE","INDIANA",0.614994897317247,219956,357655,485705
"712","18091","LAPORTE","INDIANA",0.581219110378913,49392,84980,110155
"713","18093","LAWRENCE","INDIANA",0.596707818930041,21025,35235,45550
"714","18095","MADISON","INDIANA",0.51969696969697,51793,99660,129455
"715","18097","MARION","INDIANA",0.588859669009295,389619,661650,951870
"716","18099","MARSHALL","INDIANA",0.601206818524664,19927,33145,46460
"717","18101","MARTIN","INDIANA",0.648675914249685,5144,7930,10210
"718","18103","MIAMI","INDIANA",0.519024565178411,14473,27885,35815
"719","18105","MONROE","INDIANA",0.547354279523294,63151,115375,146460
"720","18107","MONTGOMERY","INDIANA",0.597256468136829,17198,28795,38285
"721","18109","MORGAN","INDIANA",0.675049005880706,36159,53565,69920
"722","18111","NEWTON","INDIANA",0.613972985561248,6591,10735,13990
"723","18113","NOBLE","INDIANA",0.563086854460094,19190,34080,47505
"724","18115","OHIO","INDIANA",0.650105708245243,3075,4730,5875
"725","18117","ORANGE","INDIANA",0.591957104557641,8832,14920,19545
"726","18119","OWEN","INDIANA",0.607234825260576,9904,16310,20835
"727","18121","PARKE","INDIANA",0.532296015180266,7013,13175,16945
"728","18123","PERRY","INDIANA",0.58380187416332,8722,14940,19100
"729","18125","PIKE","INDIANA",0.654048370136698,6220,9510,12380
"730","18127","PORTER","INDIANA",0.671471261691311,86509,128835,168635
"731","18129","POSEY","INDIANA",0.669838056680162,13236,19760,25560
"732","18131","PULASKI","INDIANA",0.602282157676349,5806,9640,12560
"733","18133","PUTNAM","INDIANA",0.565485519591141,16597,29350,37385
"734","18135","RANDOLPH","INDIANA",0.585869277586663,11070,18895,24925
"735","18137","RIPLEY","INDIANA",0.667025005842487,14271,21395,28390
"736","18139","RUSH","INDIANA",0.62017200938233,7932,12790,16640
"737","18141","ST. JOSEPH","INDIANA",0.585246692567482,115238,196905,270215
"738","18143","SCOTT","INDIANA",0.557707076247943,10167,18230,23760
"739","18145","SHELBY","INDIANA",0.595413253909159,19991,33575,44440
"740","18147","SPENCER","INDIANA",0.683312182741117,10769,15760,20445
"741","18149","STARKE","INDIANA",0.591549295774648,10290,17395,22950
"742","18151","STEUBEN","INDIANA",0.598260225800481,16162,27015,34455
"743","18153","SULLIVAN","INDIANA",0.541318086066807,8994,16615,20730
"744","18155","SWITZERLAND","INDIANA",0.521859296482412,4154,7960,10685
"745","18157","TIPPECANOE","INDIANA",0.527525103366804,71448,135440,191555
"746","18159","TIPTON","INDIANA",0.681158203944608,8116,11915,15160
"747","18161","UNION","INDIANA",0.635004557885141,3483,5485,7115
"748","18163","VANDERBURGH","INDIANA",0.557796451914099,77662,139230,181290
"749","18165","VERMILLION","INDIANA",0.622638368705784,7481,12015,15540
"750","18167","VIGO","INDIANA",0.522334052240594,43594,83460,107460
"751","18169","WABASH","INDIANA",0.590958848570849,14576,24665,31390
"752","18171","WARREN","INDIANA",0.700391542678152,4472,6385,8235
"753","18173","WARRICK","INDIANA",0.731437837837838,33829,46250,62280
"754","18175","WASHINGTON","INDIANA",0.5657888604055,12139,21455,27850
"755","18177","WAYNE","INDIANA",0.543845171431378,27679,50895,66340
"756","18179","WELLS","INDIANA",0.669685414680648,14050,20980,28010
"757","18181","WHITE","INDIANA",0.626072329688814,11166,17835,24150
"758","18183","WHITLEY","INDIANA",0.680597014925373,17556,25795,33730
"759","19001","ADAIR","IOWA",0.762226277372263,4177,5480,7085
"760","19003","ADAMS","IOWA",0.746113989637306,2160,2895,3670
"761","19005","ALLAMAKEE","IOWA",0.722335766423358,7422,10275,13815
"762","19007","APPANOOSE","IOWA",0.674883480062144,6516,9655,12450
"763","19009","AUDUBON","IOWA",0.774631936579841,3420,4415,5570
"764","19011","BENTON","IOWA",0.75144983320503,14642,19485,25635
"765","19013","BLACK HAWK","IOWA",0.670219404186795,66593,99360,132395
"766","19015","BOONE","IOWA",0.7490234375,15340,20480,26370
"767","19017","BREMER","IOWA",0.75898773806418,14546,19165,24865
"768","19019","BUCHANAN","IOWA",0.69961038961039,10774,15400,21120
"769","19021","BUENA VISTA","IOWA",0.664253761691745,8167,12295,20060
"770","19023","BUTLER","IOWA",0.722068658047258,8098,11215,14630
"771","19025","CALHOUN","IOWA",0.688670595939751,5258,7635,9745
"772","19027","CARROLL","IOWA",0.747198417930125,11335,15170,20280
"773","19029","CASS","IOWA",0.723620089507708,7276,10055,13090
"774","19031","CEDAR","IOWA",0.759616749467708,10703,14090,18455
"775","19033","CERRO GORDO","IOWA",0.707836431226766,23801,33625,42835
"776","19035","CHEROKEE","IOWA",0.733595948227349,6518,8885,11345
"777","19037","CHICKASAW","IOWA",0.727083333333333,6631,9120,12025
"778","19039","CLARKE","IOWA",0.694940476190476,4670,6720,9360
"779","19041","CLAY","IOWA",0.729483529890199,8969,12295,16210
"780","19043","CLAYTON","IOWA",0.703372434017595,9594,13640,17625
"781","19045","CLINTON","IOWA",0.687277282850779,24687,35920,46910
"782","19047","CRAWFORD","IOWA",0.668285847734703,7154,10705,17035
"783","19049","DALLAS","IOWA",0.936901078685509,56022,59795,87100
"784","19051","DAVIS","IOWA",0.653184713375796,4102,6280,8920
"785","19053","DECATUR","IOWA",0.622585924713584,3804,6110,7980
"786","19055","DELAWARE","IOWA",0.769461538461538,10003,13000,17185
"787","19057","DES MOINES","IOWA",0.66354114713217,19956,30075,39385
"788","19059","DICKINSON","IOWA",0.819533527696793,11244,13720,17125
"789","19061","DUBUQUE","IOWA",0.734336488050657,53926,73435,96980
"790","19063","EMMET","IOWA",0.671695501730104,4853,7225,9440
"791","19065","FAYETTE","IOWA",0.655469755469755,10186,15540,19805
"792","19067","FLOYD","IOWA",0.663527467988435,8032,12105,15785
"793","19069","FRANKLIN","IOWA",0.684,5130,7500,10160
"794","19071","FREMONT","IOWA",0.716248839368616,3857,5385,6945
"795","19073","GREENE","IOWA",0.738248175182482,5057,6850,8950
"796","19075","GRUNDY","IOWA",0.770354685018528,7276,9445,12300
"797","19077","GUTHRIE","IOWA",0.78557336621455,6371,8110,10670
"798","19079","HAMILTON","IOWA",0.705730786317192,7943,11255,14995
"799","19081","HANCOCK","IOWA",0.744511459589867,6172,8290,10800
"800","19083","HARDIN","IOWA",0.679440665154951,8989,13230,17060
"801","19085","HARRISON","IOWA",0.754394079555967,8155,10810,14090
"802","19087","HENRY","IOWA",0.655201837873318,9982,15235,19940
"803","19089","HOWARD","IOWA",0.724324324324324,4958,6845,9225
"804","19091","HUMBOLDT","IOWA",0.744514325646401,5327,7155,9555
"805","19093","IDA","IOWA",0.734541984732824,3849,5240,6900
"806","19095","IOWA","IOWA",0.786279257465698,9742,12390,16190
"807","19097","JACKSON","IOWA",0.744318181818182,11135,14960,19400
"808","19099","JASPER","IOWA",0.709330521876647,20184,28455,36970
"809","19101","JEFFERSON","IOWA",0.642222222222222,8959,13950,18150
"810","19103","JOHNSON","IOWA",0.777622183065937,83851,107830,148575
"811","19105","JONES","IOWA",0.68552713661884,10989,16030,20560
"812","19107","KEOKUK","IOWA",0.679871794871795,5303,7800,10190
"813","19109","KOSSUTH","IOWA",0.785992217898833,9090,11565,14980
"814","19111","LEE","IOWA",0.627799662352279,16734,26655,34225
"815","19113","LINN","IOWA",0.767588075880759,127458,166050,223860
"816","19115","LOUISA","IOWA",0.666083697688944,5332,8005,11180
"817","19117","LUCAS","IOWA",0.71727343144849,4630,6455,8585
"818","19119","LYON","IOWA",0.825872442839952,6863,8310,11775
"819","19121","MADISON","IOWA",0.824161073825503,9824,11920,16010
"820","19123","MAHASKA","IOWA",0.682669859323556,11404,16705,22165
"821","19125","MARION","IOWA",0.763174603174603,19232,25200,33170
"822","19127","MARSHALL","IOWA",0.68373232799246,18136,26525,39965
"823","19129","MILLS","IOWA",0.729422143802382,8268,11335,15035
"824","19131","MITCHELL","IOWA",0.722332506203474,5822,8060,10610
"825","19133","MONONA","IOWA",0.681268011527377,4728,6940,8730
"826","19135","MONROE","IOWA",0.685906040268456,4088,5960,7805
"827","19137","MONTGOMERY","IOWA",0.698165137614679,5327,7630,10055
"828","19139","MUSCATINE","IOWA",0.671027430611914,20671,30805,42890
"829","19141","O'BRIEN","IOWA",0.725012001920307,7551,10415,13835
"830","19143","OSCEOLA","IOWA",0.750394588500564,3328,4435,6050
"831","19145","PAGE","IOWA",0.625768911055694,7528,12030,15270
"832","19147","PALO ALTO","IOWA",0.738346984363366,4958,6715,9005
"833","19149","PLYMOUTH","IOWA",0.772346216657594,14188,18370,25070
"834","19151","POCAHONTAS","IOWA",0.738743961352657,3823,5175,6795
"835","19153","POLK","IOWA",0.76583055863855,258755,337875,479610
"836","19155","POTTAWATTAMIE","IOWA",0.659230436662343,45744,69390,93395
"837","19157","POWESHIEK","IOWA",0.702459300311742,10140,14435,18390
"838","19159","RINGGOLD","IOWA",0.729569892473118,2714,3720,4965
"839","19161","SAC","IOWA",0.736037234042553,5535,7520,9800
"840","19163","SCOTT","IOWA",0.724193485316545,92599,127865,172445
"841","19165","SHELBY","IOWA",0.763054463784391,6795,8905,11605
"842","19167","SIOUX","IOWA",0.79544885177453,19051,23950,34825
"843","19169","STORY","IOWA",0.687056606313522,51038,74285,96940
"844","19171","TAMA","IOWA",0.720669056152927,9048,12555,17030
"845","19173","TAYLOR","IOWA",0.710940919037199,3249,4570,6165
"846","19175","UNION","IOWA",0.654843832715723,6185,9445,12360
"847","19177","VAN BUREN","IOWA",0.693687099725526,3791,5465,7150
"848","19179","WAPELLO","IOWA",0.610544815465729,15633,25605,35140
"849","19181","WARREN","IOWA",0.830363830925629,31039,37380,50075
"850","19183","WASHINGTON","IOWA",0.725339087546239,11765,16220,22100
"851","19185","WAYNE","IOWA",0.651099476439791,3109,4775,6430
"852","19187","WEBSTER","IOWA",0.632322157175803,17822,28185,36545
"853","19189","WINNEBAGO","IOWA",0.731169626454378,5970,8165,10535
"854","19191","WINNESHIEK","IOWA",0.741943419434194,12064,16260,20260
"855","19193","WOODBURY","IOWA",0.629110325220165,45362,72105,102585
"856","19195","WORTH","IOWA",0.753282182438193,4418,5865,7445
"857","19197","WRIGHT","IOWA",0.675013491635186,6254,9265,12740
"858","20001","ALLEN","KANSAS",0.610569948186529,5892,9650,12555
"859","20003","ANDERSON","KANSAS",0.657192374350087,3792,5770,7835
"860","20005","ATCHISON","KANSAS",0.601212121212121,7440,12375,16270
"861","20007","BARBER","KANSAS",0.678840579710145,2342,3450,4625
"862","20009","BARTON","KANSAS",0.579838499609273,11130,19195,26455
"863","20011","BOURBON","KANSAS",0.615299539170507,6676,10850,14610
"864","20013","BROWN","KANSAS",0.625314685314685,4471,7150,9625
"865","20015","BUTLER","KANSAS",0.667350707982762,32520,48730,66700
"866","20017","CHASE","KANSAS",0.741791044776119,1491,2010,2635
"867","20019","CHAUTAUQUA","KANSAS",0.637743190661479,1639,2570,3325
"868","20021","CHEROKEE","KANSAS",0.597186784429179,9128,15285,20180
"869","20023","CHEYENNE","KANSAS",0.709181141439206,1429,2015,2665
"870","20025","CLARK","KANSAS",0.711333333333333,1067,1500,2025
"871","20027","CLAY","KANSAS",0.683892068683565,4182,6115,8080
"872","20029","CLOUD","KANSAS",0.632492581602374,4263,6740,8940
"873","20031","COFFEY","KANSAS",0.705564142194745,4565,6470,8255
"874","20033","COMANCHE","KANSAS",0.681040892193309,916,1345,1740
"875","20035","COWLEY","KANSAS",0.53905303030303,14231,26400,35350
"876","20037","CRAWFORD","KANSAS",0.561572199730094,16645,29640,38970
"877","20039","DECATUR","KANSAS",0.665777777777778,1498,2250,2860
"878","20041","DICKINSON","KANSAS",0.660007059654077,9349,14165,18830
"879","20043","DONIPHAN","KANSAS",0.600161812297735,3709,6180,7685
"880","20045","DOUGLAS","KANSAS",0.642668106940319,59495,92575,120290
"881","20047","EDWARDS","KANSAS",0.699755501222494,1431,2045,2870
"882","20049","ELK","KANSAS",0.690862944162437,1361,1970,2525
"883","20051","ELLIS","KANSAS",0.626418520199728,13800,22030,28775
"884","20053","ELLSWORTH","KANSAS",0.571171171171171,2853,4995,6230
"885","20055","FINNEY","KANSAS",0.567307692307692,11800,20800,36750
"886","20057","FORD","KANSAS",0.50381463690308,8915,17695,34180
"887","20059","FRANKLIN","KANSAS",0.650351837372948,12477,19185,25560
"888","20061","GEARY","KANSAS",0.420630749014455,9603,22830,34025
"889","20063","GOVE","KANSAS",0.719315403422983,1471,2045,2645
"890","20065","GRAHAM","KANSAS",0.675252525252525,1337,1980,2520
"891","20067","GRANT","KANSAS",0.567763904653802,2501,4405,7465
"892","20069","GRAY","KANSAS",0.603693931398417,2288,3790,6040
"893","20071","GREELEY","KANSAS",0.786503067484663,641,815,1185
"894","20073","GREENWOOD","KANSAS",0.646428571428571,3077,4760,6080
"895","20075","HAMILTON","KANSAS",0.538557993730407,859,1595,2590
"896","20077","HARPER","KANSAS",0.646859903381643,2678,4140,5595
"897","20079","HARVEY","KANSAS",0.684691455696202,17309,25280,34505
"898","20081","HASKELL","KANSAS",0.580246913580247,1410,2430,4020
"899","20083","HODGEMAN","KANSAS",0.746428571428571,1045,1400,1875
"900","20085","JACKSON","KANSAS",0.667410035478966,6584,9865,13265
"901","20087","JEFFERSON","KANSAS",0.674853397723353,9782,14495,18890
"902","20089","JEWELL","KANSAS",0.707826086956522,1628,2300,2885
"903","20091","JOHNSON","KANSAS",0.824912689173458,347214,420910,591505
"904","20093","KEARNY","KANSAS",0.592668024439919,1455,2455,3905
"905","20095","KINGMAN","KANSAS",0.69955713020372,3949,5645,7340
"906","20097","KIOWA","KANSAS",0.626344086021505,1165,1860,2505
"907","20099","LABETTE","KANSAS",0.559856162144492,8563,15295,20120
"908","20101","LANE","KANSAS",0.768240343347639,895,1165,1565
"909","20103","LEAVENWORTH","KANSAS",0.601450469754409,36490,60670,80745
"910","20105","LINCOLN","KANSAS",0.671914893617021,1579,2350,3045
"911","20107","LINN","KANSAS",0.676407506702413,5046,7460,9670
"912","20109","LOGAN","KANSAS",0.702650602409639,1458,2075,2805
"913","20111","LYON","KANSAS",0.593592191809888,13988,23565,33250
"914","20113","MCPHERSON","KANSAS",0.661231967025418,14438,21835,28565
"915","20115","MARION","KANSAS",0.654983922829582,6111,9330,11965
"916","20117","MARSHALL","KANSAS",0.693894165535957,5114,7370,9750
"917","20119","MEADE","KANSAS",0.631487889273356,1825,2890,4180
"918","20121","MIAMI","KANSAS",0.719061936259772,17937,24945,33415
"919","20123","MITCHELL","KANSAS",0.652155625657203,3101,4755,6145
"920","20125","MONTGOMERY","KANSAS",0.549120654396728,13426,24450,32520
"921","20127","MORRIS","KANSAS",0.674970896391152,2899,4295,5565
"922","20129","MORTON","KANSAS",0.635543766578249,1198,1885,2755
"923","20131","NEMAHA","KANSAS",0.767589466576637,5684,7405,10120
"924","20133","NEOSHO","KANSAS",0.576687631027254,6877,11925,16110
"925","20135","NESS","KANSAS",0.702088167053364,1513,2155,2875
"926","20137","NORTON","KANSAS",0.562937062937063,2415,4290,5445
"927","20139","OSAGE","KANSAS",0.661316872427984,8035,12150,15880
"928","20141","OSBORNE","KANSAS",0.699640287769784,1945,2780,3530
"929","20143","OTTAWA","KANSAS",0.714669652855543,3191,4465,5820
"930","20145","PAWNEE","KANSAS",0.510055865921788,2739,5370,6630
"931","20147","PHILLIPS","KANSAS",0.682453987730061,2781,4075,5340
"932","20149","POTTAWATOMIE","KANSAS",0.794594594594595,13083,16465,23845
"933","20151","PRATT","KANSAS",0.597832369942197,4137,6920,9450
"934","20153","RAWLINS","KANSAS",0.779274611398964,1504,1930,2500
"935","20155","RENO","KANSAS",0.588975548060708,27941,47440,62765
"936","20157","REPUBLIC","KANSAS",0.724965893587995,2657,3665,4660
"937","20159","RICE","KANSAS",0.607881773399015,4319,7105,9660
"938","20161","RILEY","KANSAS",0.428187462788126,25171,58785,75055
"939","20163","ROOKS","KANSAS",0.687643312101911,2699,3925,5055
"940","20165","RUSH","KANSAS",0.710593220338983,1677,2360,3020
"941","20167","RUSSELL","KANSAS",0.645023255813953,3467,5375,6950
"942","20169","SALINE","KANSAS",0.6078800644282,24531,40355,54700
"943","20171","SCOTT","KANSAS",0.696449704142012,2354,3380,4915
"944","20173","SEDGWICK","KANSAS",0.623877058667671,223688,358545,513375
"945","20175","SEWARD","KANSAS",0.483029197080292,5294,10960,22350
"946","20177","SHAWNEE","KANSAS",0.650073995370546,85657,131765,177850
"947","20179","SHERIDAN","KANSAS",0.772727272727273,1445,1870,2505
"948","20181","SHERMAN","KANSAS",0.620477815699659,2727,4395,5940
"949","20183","SMITH","KANSAS",0.736678200692041,2129,2890,3625
"950","20185","STAFFORD","KANSAS",0.656129032258065,2034,3100,4180
"951","20187","STANTON","KANSAS",0.590114068441065,776,1315,2050
"952","20189","STEVENS","KANSAS",0.644761904761905,2031,3150,5605
"953","20191","SUMNER","KANSAS",0.630219146482122,10928,17340,23115
"954","20193","THOMAS","KANSAS",0.662033014769765,3810,5755,7810
"955","20195","TREGO","KANSAS",0.699570815450644,1630,2330,2840
"956","20197","WABAUNSEE","KANSAS",0.746080305927342,3902,5230,6890
"957","20199","WALLACE","KANSAS",0.726872246696035,825,1135,1575
"958","20201","WASHINGTON","KANSAS",0.69136690647482,2883,4170,5495
"959","20203","WICHITA","KANSAS",0.696402877697842,968,1390,2130
"960","20205","WILSON","KANSAS",0.600911854103343,3954,6580,8690
"961","20207","WOODSON","KANSAS",0.625910931174089,1546,2470,3155
"962","20209","WYANDOTTE","KANSAS",0.570531498040792,56785,99530,164860
"963","21001","ADAIR","KENTUCKY",0.57537754432042,8763,15230,19220
"964","21003","ALLEN","KENTUCKY",0.594287527768962,9363,15755,20945
"965","21005","ANDERSON","KENTUCKY",0.782968657599054,13240,16910,22410
"966","21007","BALLARD","KENTUCKY",0.677083333333333,4225,6240,8030
"967","21009","BARREN","KENTUCKY",0.611712673478725,20055,32785,43885
"968","21011","BATH","KENTUCKY",0.618012081274025,5627,9105,12355
"969","21013","BELL","KENTUCKY",0.477376425855513,10044,21040,26790
"970","21015","BOONE","KENTUCKY",0.725109655060378,66953,92335,130820
"971","21017","BOURBON","KENTUCKY",0.653319783197832,9643,14760,20060
"972","21019","BOYD","KENTUCKY",0.583103124580931,21741,37285,47680
"973","21021","BOYLE","KENTUCKY",0.615093537414966,14467,23520,29970
"974","21023","BRACKEN","KENTUCKY",0.673650793650794,4244,6300,8305
"975","21025","BREATHITT","KENTUCKY",0.549078564500485,5661,10310,12975
"976","21027","BRECKINRIDGE","KENTUCKY",0.659146735617324,10197,15470,20175
"977","21029","BULLITT","KENTUCKY",0.677767907615279,41964,61915,80170
"978","21031","BUTLER","KENTUCKY",0.633747412008282,6122,9660,12765
"979","21033","CALDWELL","KENTUCKY",0.658269329237071,6428,9765,12700
"980","21035","CALLOWAY","KENTUCKY",0.564955465587045,17443,30875,38835
"981","21037","CAMPBELL","KENTUCKY",0.675842502248979,48833,72255,92860
"982","21039","CARLISLE","KENTUCKY",0.71490514905149,2638,3690,4785
"983","21041","CARROLL","KENTUCKY",0.536316472114137,4135,7710,10670
"984","21043","CARTER","KENTUCKY",0.552060995949488,11585,20985,27160
"985","21045","CASEY","KENTUCKY",0.590448744339234,7171,12145,15885
"986","21047","CHRISTIAN","KENTUCKY",0.464396224579157,23863,51385,71415
"987","21049","CLARK","KENTUCKY",0.658123071337811,18128,27545,35970
"988","21051","CLAY","KENTUCKY",0.47780925401322,7590,15885,20370
"989","21053","CLINTON","KENTUCKY",0.632713277742142,4932,7795,10195
"990","21055","CRITTENDEN","KENTUCKY",0.60948275862069,4242,6960,9000
"991","21057","CUMBERLAND","KENTUCKY",0.639420289855072,3309,5175,6695
"992","21059","DAVIESS","KENTUCKY",0.662495795492768,49240,74325,100475
"993","21061","EDMONSON","KENTUCKY",0.621805273833671,6131,9860,12140
"994","21063","ELLIOTT","KENTUCKY",0.48937908496732,2995,6120,7510
"995","21065","ESTILL","KENTUCKY",0.586630776132795,6538,11145,14225
"996","21067","FAYETTE","KENTUCKY",0.651005309055244,152664,234505,320600
"997","21069","FLEMING","KENTUCKY",0.646181984453589,7066,10935,14515
"998","21071","FLOYD","KENTUCKY",0.573618663392387,16351,28505,36455
"999","21073","FRANKLIN","KENTUCKY",0.673446181677219,26059,38695,50530
"1000","21075","FULTON","KENTUCKY",0.507015706806283,2421,4775,6130
"1001","21077","GALLATIN","KENTUCKY",0.600468018720749,3849,6410,8735
"1002","21079","GARRARD","KENTUCKY",0.649962658700523,8703,13390,17445
"1003","21081","GRANT","KENTUCKY",0.608048179578429,11106,18265,24950
"1004","21083","GRAVES","KENTUCKY",0.615701881331404,17018,27640,37250
"1005","21085","GRAYSON","KENTUCKY",0.604591321897074,11983,19820,26245
"1006","21087","GREEN","KENTUCKY",0.677784256559767,5812,8575,10980
"1007","21089","GREENUP","KENTUCKY",0.653577849694355,18176,27810,35555
"1008","21091","HANCOCK","KENTUCKY",0.708416988416988,4587,6475,8720
"1009","21093","HARDIN","KENTUCKY",0.607924973604124,48941,80505,108525
"1010","21095","HARLAN","KENTUCKY",0.534518879415347,10971,20525,26700
"1011","21097","HARRISON","KENTUCKY",0.619307450157398,8853,14295,18720
"1012","21099","HART","KENTUCKY",0.599283924095954,8369,13965,18730
"1013","21101","HENDERSON","KENTUCKY",0.590495219066648,20688,35035,45830
"1014","21103","HENRY","KENTUCKY",0.674178794178794,8107,12025,15910
"1015","21105","HICKMAN","KENTUCKY",0.604120879120879,2199,3640,4510
"1016","21107","HOPKINS","KENTUCKY",0.61994523706586,21509,34695,45330
"1017","21109","JACKSON","KENTUCKY",0.590057915057915,6113,10360,13370
"1018","21111","JEFFERSON","KENTUCKY",0.679340529793168,386093,568335,767420
"1019","21113","JESSAMINE","KENTUCKY",0.674832904884319,26251,38900,53030
"1020","21115","JOHNSON","KENTUCKY",0.585074626865672,10192,17420,22635
"1021","21117","KENTON","KENTUCKY",0.66876807167583,82108,122775,165670
"1022","21119","KNOTT","KENTUCKY",0.514485596707819,6251,12150,15260
"1023","21121","KNOX","KENTUCKY",0.558510414475068,13273,23765,31365
"1024","21123","LARUE","KENTUCKY",0.679162790697674,7301,10750,14205
"1025","21125","LAUREL","KENTUCKY",0.606715612178795,28097,46310,60355
"1026","21127","LAWRENCE","KENTUCKY",0.584453781512605,6955,11900,15670
"1027","21129","LEE","KENTUCKY",0.490590405904059,2659,5420,6880
"1028","21131","LESLIE","KENTUCKY",0.596528208307502,4811,8065,10285
"1029","21133","LETCHER","KENTUCKY",0.524547803617571,9135,17415,22295
"1030","21135","LEWIS","KENTUCKY",0.565401249399327,5883,10405,13415
"1031","21137","LINCOLN","KENTUCKY",0.590370570733027,10913,18485,24475
"1032","21139","LIVINGSTON","KENTUCKY",0.684404924760602,5003,7310,9235
"1033","21141","LOGAN","KENTUCKY",0.605789990186457,12346,20380,26900
"1034","21143","LYON","KENTUCKY",0.600568181818182,4228,7040,8270
"1035","21145","MCCRACKEN","KENTUCKY",0.664440039643211,33521,50450,65270
"1036","21147","MCCREARY","KENTUCKY",0.478438661710037,6435,13450,17465
"1037","21149","MCLEAN","KENTUCKY",0.678779276082328,4782,7045,9285
"1038","21151","MADISON","KENTUCKY",0.622914301929625,43903,70480,90800
"1039","21153","MAGOFFIN","KENTUCKY",0.565230928905034,5446,9635,12490
"1040","21155","MARION","KENTUCKY",0.62,8928,14400,19245
"1041","21157","MARSHALL","KENTUCKY",0.712735371532699,17601,24695,31190
"1042","21159","MARTIN","KENTUCKY",0.42258064516129,3930,9300,11650
"1043","21161","MASON","KENTUCKY",0.615467904098995,7958,12930,17110
"1044","21163","MEADE","KENTUCKY",0.654908331399397,14110,21545,28180
"1045","21165","MENIFEE","KENTUCKY",0.611231527093596,3102,5075,6445
"1046","21167","MERCER","KENTUCKY",0.710351089588378,11735,16520,21590
"1047","21169","METCALFE","KENTUCKY",0.651332033788174,5012,7695,10035
"1048","21171","MONROE","KENTUCKY",0.661700806952204,5330,8055,10625
"1049","21173","MONTGOMERY","KENTUCKY",0.609833729216152,12837,21050,27885
"1050","21175","MORGAN","KENTUCKY",0.515843429636533,5535,10730,13290
"1051","21177","MUHLENBERG","KENTUCKY",0.584833538840937,14229,24330,30950
"1052","21179","NELSON","KENTUCKY",0.674354511169133,23245,34470,45650
"1053","21181","NICHOLAS","KENTUCKY",0.625990783410138,3396,5425,7155
"1054","21183","OHIO","KENTUCKY",0.625112359550562,11127,17800,24070
"1055","21185","OLDHAM","KENTUCKY",0.787789429965736,37936,48155,65965
"1056","21187","OWEN","KENTUCKY",0.652631578947368,5456,8360,10795
"1057","21189","OWSLEY","KENTUCKY",0.534555712270804,1895,3545,4440
"1058","21191","PENDLETON","KENTUCKY",0.621912887292322,6925,11135,14570
"1059","21193","PERRY","KENTUCKY",0.518250671878817,10606,20465,26625
"1060","21195","PIKE","KENTUCKY",0.539572476869084,25368,47015,59495
"1061","21197","POWELL","KENTUCKY",0.595135135135135,5505,9250,12305
"1062","21199","PULASKI","KENTUCKY",0.639241917502787,31537,49335,64350
"1063","21201","ROBERTSON","KENTUCKY",0.709597523219814,1146,1615,2125
"1064","21203","ROCKCASTLE","KENTUCKY",0.593895459748188,7783,13105,16820
"1065","21205","ROWAN","KENTUCKY",0.513163265306122,10058,19600,24505
"1066","21207","RUSSELL","KENTUCKY",0.662148148148148,8939,13500,17780
"1067","21209","SCOTT","KENTUCKY",0.731892301858172,28950,39555,54665
"1068","21211","SHELBY","KENTUCKY",0.684062182187999,23542,34415,47325
"1069","21213","SIMPSON","KENTUCKY",0.641351450605949,8732,13615,18185
